Id	ArticleIds	AuthorList	DOI	PubDate	FullJournalName	HasAbstract	LastAuthor	NlmUniqueID	PubDate	PubTypeList	RecordStatus	Source	Title
18838585	DictElement({'pubmed': ['18838585'], 'medline': [], 'pii': 'AAC.00421-08', 'doi': '10.1128/AAC.00421-08', 'pmc': 'PMC2592856', 'rid': '18838585', 'eid': '18838585', 'pmcid': 'pmc-id: PMC2592856;'}, attributes={})	['Yeo TW', 'Rooslamiati I', 'Gitawati R', 'Tjitra E', 'Lampah DA', 'Kenangalem E', 'McNeil YR', 'Price RN', 'Anstey NM', 'Duffull SB']	10.1128/AAC.00421-08	2008 Dec	Antimicrobial agents and chemotherapy	1	Duffull SB	0315061	2008 Dec	['Clinical Trial', 'Journal Article']	PubMed - indexed for MEDLINE	Antimicrob Agents Chemother	Pharmacokinetics of L-arginine in adults with moderately severe malaria.
18801158	DictElement({'pubmed': ['18801158'], 'medline': [], 'pii': '1475-2875-7-180', 'doi': '10.1186/1475-2875-7-180', 'pmc': 'PMC2563022', 'rid': '18801158', 'eid': '18801158', 'pmcid': 'pmc-id: PMC2563022;'}, attributes={})	"['Gies S', 'Coulibaly SO', 'Ouattara FT', 'Ky C', 'Brabin BJ', ""D'Alessandro U""]"	10.1186/1475-2875-7-180	2008 Sep 18	Malaria journal	1	D'Alessandro U	101139802	2008 Sep 18	['Journal Article', 'Randomized Controlled Trial']	PubMed - indexed for MEDLINE	Malar J	A community effectiveness trial of strategies promoting intermittent preventive treatment with sulphadoxine-pyrimethamine in pregnant women in rural Burkina Faso.
18764815	DictElement({'pubmed': ['18764815'], 'medline': [], 'pii': 'TMI2138', 'doi': '10.1111/j.1365-3156.2008.02138.x', 'rid': '18764815', 'eid': '18764815'}, attributes={})	['Ouédraogo HZ', 'Dramaix-Wilmet M', 'Zeba AN', 'Hennart P', 'Donnen P']	10.1111/j.1365-3156.2008.02138.x	2008 Oct	Tropical medicine & international health : TM & IH	1	Donnen P	9610576	2008 Oct	['Journal Article', 'Randomized Controlled Trial']	PubMed - indexed for MEDLINE	Trop Med Int Health	Effect of iron or multiple micronutrient supplements on the prevalence of anaemia among anaemic young children of a malaria-endemic area: a randomized double-blind trial.
18505551	DictElement({'pubmed': ['18505551'], 'medline': [], 'pii': 'gb-2008-9-5-r88', 'doi': '10.1186/gb-2008-9-5-r88', 'pmc': 'PMC2441474', 'rid': '18505551', 'eid': '18505551', 'pmcid': 'pmc-id: PMC2441474;'}, attributes={})	['Scholz M', 'Fraunholz MJ']	10.1186/gb-2008-9-5-r88	2008	Genome biology	1	Fraunholz MJ	100960660	2008	['Journal Article']	PubMed - indexed for MEDLINE	Genome Biol	A computational model of gene expression reveals early transcriptional events at the subtelomeric regions of the malaria parasite, Plasmodium falciparum.
18471299	DictElement({'pubmed': ['18471299'], 'medline': [], 'pii': '1471-2458-8-157', 'doi': '10.1186/1471-2458-8-157', 'pmc': 'PMC2405791', 'rid': '18471299', 'eid': '18471299', 'pmcid': 'pmc-id: PMC2405791;'}, attributes={})	['Hetzel MW', 'Dillip A', 'Lengeler C', 'Obrist B', 'Msechu JJ', 'Makemba AM', 'Mshana C', 'Schulze A', 'Mshinda H']	10.1186/1471-2458-8-157	2008 May 9	BMC public health	1	Mshinda H	100968562	2008 May 9	['Journal Article']	PubMed - indexed for MEDLINE	BMC Public Health	Malaria treatment in the retail sector: knowledge and practices of drug sellers in rural Tanzania.
18449828	DictElement({'pubmed': ['18449828'], 'medline': [], 'pii': '792781688', 'doi': '10.1080/09540120701868311', 'rid': '18449828', 'eid': '18449828'}, attributes={})	['Sawers L', 'Stillwaggon E', 'Hertz T']	10.1080/09540120701868311	2008 Apr	AIDS care	1	Hertz T	8915313	2008 Apr	['Journal Article']	PubMed - indexed for MEDLINE	AIDS Care	Cofactor infections and HIV epidemics in developing countries: implications for treatment.
18407892	DictElement({'pubmed': ['18407892'], 'medline': [], 'pii': 'KJ6521017834N974', 'doi': '10.1098/rsta.2008.0044', 'pmc': 'PMC3227149', 'rid': '18407892', 'eid': '18407892', 'pmcid': 'pmc-id: PMC3227149;'}, attributes={})	['Valim C', 'Mezzetti M', 'Maguire J', 'Urdaneta M', 'Wypij D']	10.1098/rsta.2008.0044	2008 Jul 13	Philosophical transactions. Series A, Mathematical, physical, and engineering sciences	1	Wypij D	101133385	2008 Jul 13	['Journal Article']	PubMed - indexed for MEDLINE	Philos Trans A Math Phys Eng Sci	Estimation of vaccine efficacy in a repeated measures study under heterogeneity of exposure or susceptibility to infection.
18329140	DictElement({'pubmed': ['18329140'], 'medline': [], 'pii': 'S0223-5234(08)00047-0', 'doi': '10.1016/j.ejmech.2008.01.025', 'rid': '18329140', 'eid': '18329140'}, attributes={})	['Gupta MK', 'Prabhakar YS']	10.1016/j.ejmech.2008.01.025	2008 Dec	European journal of medicinal chemistry	1	Prabhakar YS	0420510	2008 Dec	['Journal Article']	PubMed - indexed for MEDLINE	Eur J Med Chem	QSAR study on tetrahydroquinoline analogues as plasmodium protein farnesyltransferase inhibitors: a comparison of rationales of malarial and mammalian enzyme inhibitory activities for selectivity.
18299409	DictElement({'pubmed': ['18299409'], 'medline': [], 'pii': 'AAC.00903-07', 'doi': '10.1128/AAC.00903-07', 'pmc': 'PMC2346628', 'rid': '18299409', 'eid': '18299409', 'pmcid': 'pmc-id: PMC2346628;'}, attributes={})	['Stepniewska K', 'White NJ']	10.1128/AAC.00903-07	2008 May	Antimicrobial agents and chemotherapy	1	White NJ	0315061	2008 May	['Journal Article']	PubMed - indexed for MEDLINE	Antimicrob Agents Chemother	Pharmacokinetic determinants of the window of selection for antimalarial drug resistance.
18291005	DictElement({'pubmed': ['18291005'], 'medline': [], 'pii': 'TMI1976', 'doi': '10.1111/j.1365-3156.2007.01976.x', 'rid': '18291005', 'eid': '18291005'}, attributes={})	['Cox SE', 'Doherty CP', 'Atkinson SH', 'Nweneka CV', 'Fulford AJ', 'Sirugo G', 'Rockett KA', 'Kwiatkowski DP', 'Prentice AM']	10.1111/j.1365-3156.2007.01976.x	2008 Jan	Tropical medicine & international health : TM & IH	1	Prentice AM	9610576	2008 Jan	['Journal Article']	PubMed - indexed for MEDLINE	Trop Med Int Health	Haptoglobin genotype, anaemia and malaria in Gambian children.
18240512	DictElement({'pubmed': ['18240512'], 'medline': [], 'doi': '10.2987/5605.1', 'rid': '18240512', 'eid': '18240512'}, attributes={})	['Mwangangi JM', 'Muturi EJ', 'Shililu JI', 'Muriu S', 'Jacob B', 'Kabiru EW', 'Mbogo CM', 'Githure JI', 'Novak RJ']	10.2987/5605.1	2007 Dec	Journal of the American Mosquito Control Association	1	Novak RJ	8511299	2007 Dec	['Journal Article']	PubMed - indexed for MEDLINE	J Am Mosq Control Assoc	Environmental covariates of Anopheles arabiensis in a rice agroecosystem in Mwea, Central Kenya.
18215251	DictElement({'pubmed': ['18215251'], 'medline': [], 'pii': '1475-2875-7-17', 'doi': '10.1186/1475-2875-7-17', 'pmc': 'PMC2267475', 'rid': '18215251', 'eid': '18215251', 'pmcid': 'pmc-id: PMC2267475;'}, attributes={})	['Vafa M', 'Troye-Blomberg M', 'Anchang J', 'Garcia A', 'Migot-Nabias F']	10.1186/1475-2875-7-17	2008 Jan 23	Malaria journal	1	Migot-Nabias F	101139802	2008 Jan 23	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	Multiplicity of Plasmodium falciparum infection in asymptomatic children in Senegal: relation to transmission, age and erythrocyte variants.
18212104	DictElement({'pubmed': ['18212104'], 'medline': [], 'pii': 'AAC.01043-07', 'doi': '10.1128/AAC.01043-07', 'pmc': 'PMC2292524', 'rid': '18212104', 'eid': '18212104', 'pmcid': 'pmc-id: PMC2292524;'}, attributes={})	['Mahmoudi N', 'Garcia-Domenech R', 'Galvez J', 'Farhati K', 'Franetich JF', 'Sauerwein R', 'Hannoun L', 'Derouin F', 'Danis M', 'Mazier D']	10.1128/AAC.01043-07	2008 Apr	Antimicrobial agents and chemotherapy	1	Mazier D	0315061	2008 Apr	['Journal Article']	PubMed - indexed for MEDLINE	Antimicrob Agents Chemother	New active drugs against liver stages of Plasmodium predicted by molecular topology.
18205915	DictElement({'pubmed': ['18205915'], 'medline': [], 'pii': '1475-2875-7-15', 'doi': '10.1186/1475-2875-7-15', 'pmc': 'PMC2254634', 'rid': '18205915', 'eid': '18205915', 'pmcid': 'pmc-id: PMC2254634;'}, attributes={})	['Ndugwa RP', 'Ramroth H', 'Müller O', 'Jasseh M', 'Sié A', 'Kouyaté B', 'Greenwood B', 'Becher H']	10.1186/1475-2875-7-15	2008 Jan 18	Malaria journal	1	Becher H	101139802	2008 Jan 18	['Journal Article', 'Meta-Analysis', 'Review']	PubMed - indexed for MEDLINE	Malar J	Comparison of all-cause and malaria-specific mortality from two West African countries with different malaria transmission patterns.
18173836	DictElement({'pubmed': ['18173836'], 'medline': [], 'pii': '1475-2875-7-1', 'doi': '10.1186/1475-2875-7-1', 'pmc': 'PMC2235880', 'rid': '18173836', 'eid': '18173836', 'pmcid': 'pmc-id: PMC2235880;'}, attributes={})	['Fowkes FJ', 'Michon P', 'Pilling L', 'Ripley RM', 'Tavul L', 'Imrie HJ', 'Woods CM', 'Mgone CS', 'Luty AJ', 'Day KP']	10.1186/1475-2875-7-1	2008 Jan 3	Malaria journal	1	Day KP	101139802	2008 Jan 3	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	Host erythrocyte polymorphisms and exposure to Plasmodium falciparum in Papua New Guinea.
18171290	DictElement({'pubmed': ['18171290'], 'medline': [], 'doi': '10.1086/524066', 'rid': '18171290', 'eid': '18171290'}, attributes={})	['Kreuels B', 'Kobbe R', 'Adjei S', 'Kreuzberg C', 'von Reden C', 'Bäter K', 'Klug S', 'Busch W', 'Adjei O', 'May J']	10.1086/524066	2008 Jan 1	The Journal of infectious diseases	1	May J	0413675	2008 Jan 1	['Journal Article']	PubMed - indexed for MEDLINE	J Infect Dis	Spatial variation of malaria incidence in young children from a geographically homogeneous area with high endemicity.
18159256	DictElement({'pubmed': ['18159256'], 'medline': [], 'doi': '10.1371/journal.pone.0001380', 'pmc': 'PMC2148104', 'rid': '18159256', 'eid': '18159256', 'pmcid': 'pmc-id: PMC2148104;'}, attributes={})	['Browner W', 'Haber R']	10.1371/journal.pone.0001380	2007 Dec 26	PloS one	1	Haber R	101285081	2007 Dec 26	['Journal Article']	PubMed - indexed for MEDLINE	PLoS One	Fever as a cause of hypophosphatemia in patients with malaria.
18086306	DictElement({'pubmed': ['18086306'], 'medline': [], 'pii': '1475-2875-6-166', 'doi': '10.1186/1475-2875-6-166', 'pmc': 'PMC2222606', 'rid': '18086306', 'eid': '18086306', 'pmcid': 'pmc-id: PMC2222606;'}, attributes={})	['Rodríguez-Morales AJ', 'Sánchez E', 'Arria M', 'Vargas M', 'Piccolo C', 'Colina R', 'Franco-Paredes C']	10.1186/1475-2875-6-166	2007 Dec 17	Malaria journal	1	Franco-Paredes C	101139802	2007 Dec 17	['Editorial']	PubMed - indexed for MEDLINE	Malar J	Haemoglobin and haematocrit: the threefold conversion is also non valid for assessing anaemia in Plasmodium vivax malaria-endemic settings.
18076560	DictElement({'pubmed': ['18076560'], 'medline': [], 'pii': 'TMI1960', 'doi': '10.1111/j.1365-3156.2007.01960.x', 'rid': '18076560', 'eid': '18076560'}, attributes={})	['Ouma P', 'van Eijk AM', 'Hamel MJ', 'Parise M', 'Ayisi JG', 'Otieno K', 'Kager PA', 'Slutsker L']	10.1111/j.1365-3156.2007.01960.x	2007 Dec	Tropical medicine & international health : TM & IH	1	Slutsker L	9610576	2007 Dec	['Journal Article', 'Randomized Controlled Trial']	PubMed - indexed for MEDLINE	Trop Med Int Health	Malaria and anaemia among pregnant women at first antenatal clinic visit in Kisumu, western Kenya.
18076550	DictElement({'pubmed': ['18076550'], 'medline': [], 'pii': 'TMI1950', 'doi': '10.1111/j.1365-3156.2007.01950.x', 'rid': '18076550', 'eid': '18076550'}, attributes={})	['Wilson S', 'Vennervald BJ', 'Kadzo H', 'Ireri E', 'Amaganga C', 'Booth M', 'Kariuki HC', 'Mwatha JK', 'Kimani G', 'Ouma JH', 'Muchiri E', 'Dunne DW']	10.1111/j.1365-3156.2007.01950.x	2007 Dec	Tropical medicine & international health : TM & IH	1	Dunne DW	9610576	2007 Dec	['Journal Article']	PubMed - indexed for MEDLINE	Trop Med Int Health	Hepatosplenomegaly in Kenyan schoolchildren: exacerbation by concurrent chronic exposure to malaria and Schistosoma mansoni infection.
18039388	DictElement({'pubmed': ['18039388'], 'medline': [], 'pii': '1475-2875-6-156', 'doi': '10.1186/1475-2875-6-156', 'pmc': 'PMC2235875', 'rid': '18039388', 'eid': '18039388', 'pmcid': 'pmc-id: PMC2235875;'}, attributes={})	['Vaillant M', 'Olliaro P']	10.1186/1475-2875-6-156	2007 Nov 26	Malaria journal	1	Olliaro P	101139802	2007 Nov 26	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	Geometric least squares means ratios for the analysis of Plasmodium falciparum in vitro susceptibility to antimalarial drugs.
18029495	DictElement({'pubmed': ['18029495'], 'medline': [], 'pii': '137/12/2756', 'doi': '10.1093/jn/137.12.2756', 'rid': '18029495', 'eid': '18029495'}, attributes={})	['Olney DK', 'Pollitt E', 'Kariger PK', 'Khalfan SS', 'Ali NS', 'Tielsch JM', 'Sazawal S', 'Black R', 'Mast D', 'Allen LH', 'Stoltzfus RJ']	10.1093/jn/137.12.2756	2007 Dec	The Journal of nutrition	1	Stoltzfus RJ	0404243	2007 Dec	['Journal Article']	PubMed - indexed for MEDLINE	J Nutr	Young Zanzibari children with iron deficiency, iron deficiency anemia, stunting, or malaria have lower motor activity scores and spend less time in locomotion.
18005422	DictElement({'pubmed': ['18005422'], 'medline': [], 'pii': '1475-2875-6-151', 'doi': '10.1186/1475-2875-6-151', 'pmc': 'PMC2194691', 'rid': '18005422', 'eid': '18005422', 'pmcid': 'pmc-id: PMC2194691;'}, attributes={})	['Okiro EA', 'Hay SI', 'Gikandi PW', 'Sharif SK', 'Noor AM', 'Peshu N', 'Marsh K', 'Snow RW']	10.1186/1475-2875-6-151	2007 Nov 15	Malaria journal	1	Snow RW	101139802	2007 Nov 15	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	The decline in paediatric malaria admissions on the coast of Kenya.
17989780	DictElement({'pubmed': ['17989780'], 'medline': [], 'doi': '10.1371/journal.pntd.0000033', 'pmc': 'PMC2041810', 'rid': '17989780', 'eid': '17989780', 'pmcid': 'pmc-id: PMC2041810;'}, attributes={})	['Chaves LF', 'Pascual M']	10.1371/journal.pntd.0000033	2007 Oct 22	PLoS neglected tropical diseases	1	Pascual M	101291488	2007 Oct 22	['Journal Article']	PubMed - indexed for MEDLINE	PLoS Negl Trop Dis	Comparing models for early warning systems of neglected tropical diseases.
17931486	DictElement({'pubmed': ['17931486'], 'medline': [], 'pii': 'S1020-49892007000600005', 'rid': '17931486', 'eid': '17931486'}, attributes={})	['Carmona-Fonseca J']		2007 Jul	Revista panamericana de salud publica = Pan American journal of public health	1	Carmona-Fonseca J	9705400	2007 Jul	['Journal Article']	PubMed - indexed for MEDLINE	Rev Panam Salud Publica	[Correlation and conversion of plasma cholinesterase activity values using three techniques].
17883461	DictElement({'pubmed': ['17883461'], 'medline': [], 'pii': 'JTM143', 'doi': '10.1111/j.1708-8305.2007.00143.x', 'rid': '17883461', 'eid': '17883461'}, attributes={})	['Briand V', 'Bouchaud O', 'Tourret J', 'Behr C', 'Abgrall S', 'Ralaimazava P', 'Le Bras J', 'Fontanet A']	10.1111/j.1708-8305.2007.00143.x	2007 Sep-Oct	Journal of travel medicine	1	Fontanet A	9434456	2007 Sep-Oct	['Journal Article']	PubMed - indexed for MEDLINE	J Travel Med	Hospitalization criteria in imported falciparum malaria.
17697088	DictElement({'pubmed': ['17697088'], 'medline': [], 'pii': 'TMI1875', 'doi': '10.1111/j.1365-3156.2007.01875.x', 'rid': '17697088', 'eid': '17697088'}, attributes={})	['Rainey JJ', 'Mwanda WO', 'Wairiumu P', 'Moormann AM', 'Wilson ML', 'Rochford R']	10.1111/j.1365-3156.2007.01875.x	2007 Aug	Tropical medicine & international health : TM & IH	1	Rochford R	9610576	2007 Aug	['Journal Article']	PubMed - indexed for MEDLINE	Trop Med Int Health	Spatial distribution of Burkitt's lymphoma in Kenya and association with malaria risk.
17668563	DictElement({'pubmed': ['17668563'], 'medline': [], 'pmc': 'PMC3073611', 'mid': 'NIHMS46209', 'rid': '17668563', 'eid': '17668563', 'pmcid': 'pmc-id: PMC3073611;manuscript-id: NIHMS46209;'}, attributes={})	['Losina E', 'Yazdanpanah Y', 'Deuffic-Burban S', 'Wang B', 'Wolf LL', 'Messou E', 'Gabillard D', 'Seyler C', 'Freedberg KA', 'Anglaret X']		2007	Antiviral therapy	1	Anglaret X	9815705	2007	['Journal Article']	PubMed - indexed for MEDLINE	Antivir Ther	The independent effect of highly active antiretroviral therapy on severe opportunistic disease incidence and mortality in HIV-infected adults in Côte d'Ivoire.
17620000	DictElement({'pubmed': ['17620000'], 'medline': [], 'doi': '10.1007/s10928-007-9064-2', 'rid': '17620000', 'eid': '17620000'}, attributes={})	['Hietala SF', 'Bhattarai A', 'Msellem M', 'Röshammar D', 'Ali AS', 'Strömberg J', 'Hombhanje FW', 'Kaneko A', 'Björkman A', 'Ashton M']	10.1007/s10928-007-9064-2	2007 Oct	Journal of pharmacokinetics and pharmacodynamics	1	Ashton M	101096520	2007 Oct	['Journal Article']	PubMed - indexed for MEDLINE	J Pharmacokinet Pharmacodyn	Population pharmacokinetics of amodiaquine and desethylamodiaquine in pediatric patients with uncomplicated falciparum malaria.
17585371	DictElement({'pubmed': ['17585371'], 'medline': [], 'doi': '10.1007/s00018-007-7102-2', 'rid': '17585371', 'eid': '17585371'}, attributes={})	['Bjelic S', 'Nervall M', 'Gutiérrez-de-Terán H', 'Ersmark K', 'Hallberg A', 'Aqvist J']	10.1007/s00018-007-7102-2	2007 Sep	Cellular and molecular life sciences : CMLS	1	Aqvist J	9705402	2007 Sep	['Journal Article', 'Review']	PubMed - indexed for MEDLINE	Cell Mol Life Sci	Computational inhibitor design against malaria plasmepsins.
17551528	DictElement({'pubmed': ['17551528'], 'medline': [], 'pii': '6800979', 'doi': '10.1038/sj.hdy.6800979', 'rid': '17551528', 'eid': '17551528'}, attributes={})	['Sepúlveda N', 'Paulino CD', 'Carneiro J', 'Penha-Gonçalves C']	10.1038/sj.hdy.6800979	2007 Aug	Heredity	1	Penha-Gonçalves C	0373007	2007 Aug	['Journal Article']	PubMed - indexed for MEDLINE	Heredity (Edinb)	Allelic penetrance approach as a tool to model two-locus interaction in complex binary traits.
17519019	DictElement({'pubmed': ['17519019'], 'medline': [], 'pii': '1475-2875-6-67', 'doi': '10.1186/1475-2875-6-67', 'pmc': 'PMC1885442', 'rid': '17519019', 'eid': '17519019', 'pmcid': 'pmc-id: PMC1885442;'}, attributes={})	['Carneiro IA', 'Drakeley CJ', 'Owusu-Agyei S', 'Mmbando B', 'Chandramohan D']	10.1186/1475-2875-6-67	2007 May 22	Malaria journal	1	Chandramohan D	101139802	2007 May 22	['Evaluation Studies', 'Journal Article']	PubMed - indexed for MEDLINE	Malar J	Haemoglobin and haematocrit: is the threefold conversion valid for assessing anaemia in malaria-endemic settings?
17517850	DictElement({'pubmed': ['17517850'], 'medline': [], 'pii': 'AAC.01183-06', 'doi': '10.1128/AAC.01183-06', 'pmc': 'PMC1932489', 'rid': '17517850', 'eid': '17517850', 'pmcid': 'pmc-id: PMC1932489;'}, attributes={})	['Charles BG', 'Miller AK', 'Nasveld PE', 'Reid MG', 'Harris IE', 'Edstein MD']	10.1128/AAC.01183-06	2007 Aug	Antimicrobial agents and chemotherapy	1	Edstein MD	0315061	2007 Aug	['Journal Article', 'Randomized Controlled Trial']	PubMed - indexed for MEDLINE	Antimicrob Agents Chemother	Population pharmacokinetics of tafenoquine during malaria prophylaxis in healthy subjects.
17488907	DictElement({'pubmed': ['17488907'], 'medline': [], 'pii': '76/5/869', 'pmc': 'PMC1945821', 'mid': 'NIHMS24930', 'rid': '17488907', 'eid': '17488907', 'pmcid': 'pmc-id: PMC1945821;manuscript-id: NIHMS24930;'}, attributes={})	['Diuk-Wasser MA', 'Touré MB', 'Dolo G', 'Bagayoko M', 'Sogoba N', 'Sissoko I', 'Traoré SF', 'Taylor CE']		2007 May	The American journal of tropical medicine and hygiene	1	Taylor CE	0370507	2007 May	['Journal Article']	PubMed - indexed for MEDLINE	Am J Trop Med Hyg	Effect of rice cultivation patterns on malaria vector abundance in rice-growing villages in Mali.
17488903	DictElement({'pubmed': ['17488903'], 'medline': [], 'pii': '76/5/849', 'rid': '17488903', 'eid': '17488903'}, attributes={})	['Cottrell G', 'Mary JY', 'Barro D', 'Cot M']		2007 May	The American journal of tropical medicine and hygiene	1	Cot M	0370507	2007 May	['Journal Article', 'Randomized Controlled Trial']	PubMed - indexed for MEDLINE	Am J Trop Med Hyg	The importance of the period of malarial infection during pregnancy on birth weight in tropical Africa.
17428838	DictElement({'pubmed': ['17428838'], 'medline': [], 'pii': '00562.2006', 'doi': '10.1152/ajpcell.00562.2006', 'rid': '17428838', 'eid': '17428838'}, attributes={})	['Puig-de-Morales-Marinkovic M', 'Turner KT', 'Butler JP', 'Fredberg JJ', 'Suresh S']	10.1152/ajpcell.00562.2006	2007 Aug	American journal of physiology. Cell physiology	1	Suresh S	100901225	2007 Aug	['Journal Article']	PubMed - indexed for MEDLINE	Am J Physiol Cell Physiol	Viscoelasticity of the human red blood cell.
17395223	DictElement({'pubmed': ['17395223'], 'medline': [], 'pii': 'S0035-9203(07)00034-X', 'doi': '10.1016/j.trstmh.2007.02.009', 'rid': '17395223', 'eid': '17395223'}, attributes={})	['Nielsen NO', 'Friis H', 'Magnussen P', 'Krarup H', 'Magesa S', 'Simonsen PE']	10.1016/j.trstmh.2007.02.009	2007 Jun	Transactions of the Royal Society of Tropical Medicine and Hygiene	1	Simonsen PE	7506129	2007 Jun	['Journal Article']	PubMed - indexed for MEDLINE	Trans R Soc Trop Med Hyg	Co-infection with subclinical HIV and Wuchereria bancrofti, and the role of malaria and hookworms, in adult Tanzanians: infection intensities, CD4/CD8 counts and cytokine responses.
17371925	DictElement({'pubmed': ['17371925'], 'medline': [], 'pii': '210/7/1266', 'doi': '10.1242/jeb.002642', 'rid': '17371925', 'eid': '17371925'}, attributes={})	['Helinski ME', 'Hood-Nowotny R', 'Mayr L', 'Knols BG']	10.1242/jeb.002642	2007 Apr	The Journal of experimental biology	1	Knols BG	0243705	2007 Apr	['Journal Article']	PubMed - indexed for MEDLINE	J Exp Biol	Stable isotope-mass spectrometric determination of semen transfer in malaria mosquitoes.
17341298	DictElement({'pubmed': ['17341298'], 'medline': [], 'pii': '1475-2875-6-27', 'doi': '10.1186/1475-2875-6-27', 'pmc': 'PMC1821033', 'rid': '17341298', 'eid': '17341298', 'pmcid': 'pmc-id: PMC1821033;'}, attributes={})	['Denoeud L', 'Fievet N', 'Aubouy A', 'Ayemonna P', 'Kiniffo R', 'Massougbodji A', 'Cot M']	10.1186/1475-2875-6-27	2007 Mar 6	Malaria journal	1	Cot M	101139802	2007 Mar 6	['Clinical Trial', 'Journal Article', 'Multicenter Study']	PubMed - indexed for MEDLINE	Malar J	Is chloroquine chemoprophylaxis still effective to prevent low birth weight? Results of a study in Benin.
17297028	DictElement({'pubmed': ['17297028'], 'medline': [], 'pii': '76/2/224', 'rid': '17297028', 'eid': '17297028'}, attributes={})	['Fryauff DJ', 'Owusu-Agyei S', 'Utz G', 'Baird JK', 'Koram KA', 'Binka F', 'Nkrumah F', 'Hoffman SL']		2007 Feb	The American journal of tropical medicine and hygiene	1	Hoffman SL	0370507	2007 Feb	['Clinical Trial', 'Journal Article']	PubMed - indexed for MEDLINE	Am J Trop Med Hyg	Mefloquine treatment for uncomplicated falciparum malaria in young children 6-24 months of age in northern Ghana.
17216951	DictElement({'pubmed': ['17216951'], 'medline': [], 'rid': '17216951', 'eid': '17216951'}, attributes={})	['Bassiouny HK', 'Beljaev AE', 'Awad OM', 'Ahmed MH']		1999	The Journal of the Egyptian Public Health Association	1	Ahmed MH	7505602	1999	['Journal Article']	PubMed - indexed for MEDLINE	J Egypt Public Health Assoc	Parasitological profile of the surveyed population for malaria in an endemic area in Faiyoum Governorate, Egypt.
17211661	DictElement({'pubmed': ['17211661'], 'medline': [], 'doi': '10.1007/s00436-006-0427-1', 'rid': '17211661', 'eid': '17211661'}, attributes={})	['Chaves LF']	10.1007/s00436-006-0427-1	2007 Jun	Parasitology research	1	Chaves LF	8703571	2007 Jun	['Historical Article', 'Journal Article']	PubMed - indexed for MEDLINE	Parasitol Res	Casas Muertas and Oficina No. 1: internal migrations and malaria trends in Venezuela 1905-1945.
17192596	DictElement({'pubmed': ['17192596'], 'medline': [], 'pii': 'jandrol.106.001701', 'doi': '10.2164/jandrol.106.001701', 'rid': '17192596', 'eid': '17192596'}, attributes={})	['Aneck-Hahn NH', 'Schulenburg GW', 'Bornman MS', 'Farias P', 'de Jager C']	10.2164/jandrol.106.001701	2007 May-Jun	Journal of andrology	1	de Jager C	8106453	2007 May-Jun	['Journal Article']	PubMed - indexed for MEDLINE	J Androl	Impaired semen quality associated with environmental DDT exposure in young men living in a malaria area in the Limpopo Province, South Africa.
17187653	DictElement({'pubmed': ['17187653'], 'medline': [], 'pii': 'PIM916', 'doi': '10.1111/j.1365-3024.2006.00916.x', 'rid': '17187653', 'eid': '17187653'}, attributes={})	['Ostrowski SR', 'Shulman CE', 'Peshu N', 'Staalsøe T', 'Høyer-Hansen G', 'Pedersen BK', 'Marsh K', 'Ullum H']	10.1111/j.1365-3024.2006.00916.x	2007 Jan	Parasite immunology	1	Ullum H	7910948	2007 Jan	['Journal Article']	PubMed - indexed for MEDLINE	Parasite Immunol	Elevated plasma urokinase receptor predicts low birth weight in maternal malaria.
17137513	DictElement({'pubmed': ['17137513'], 'medline': [], 'pii': '1471-2334-6-172', 'doi': '10.1186/1471-2334-6-172', 'pmc': 'PMC1764746', 'rid': '17137513', 'eid': '17137513', 'pmcid': 'pmc-id: PMC1764746;'}, attributes={})	['Drain PK', 'Halperin DT', 'Hughes JP', 'Klausner JD', 'Bailey RC']	10.1186/1471-2334-6-172	2006 Nov 30	BMC infectious diseases	1	Bailey RC	100968551	2006 Nov 30	['Journal Article']	PubMed - indexed for MEDLINE	BMC Infect Dis	Male circumcision, religion, and infectious diseases: an ecologic analysis of 118 developing countries.
17094806	DictElement({'pubmed': ['17094806'], 'medline': [], 'pii': '1475-2875-5-105', 'doi': '10.1186/1475-2875-5-105', 'pmc': 'PMC1654171', 'rid': '17094806', 'eid': '17094806', 'pmcid': 'pmc-id: PMC1654171;'}, attributes={})	['Ronald LA', 'Kenny SL', 'Klinkenberg E', 'Akoto AO', 'Boakye I', 'Barnish G', 'Donnelly MJ']	10.1186/1475-2875-5-105	2006 Nov 9	Malaria journal	1	Donnelly MJ	101139802	2006 Nov 9	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	Malaria and anaemia among children in two communities of Kumasi, Ghana: a cross-sectional survey.
17086493	DictElement({'pubmed': ['17086493'], 'medline': [], 'doi': '10.1007/s11538-006-9104-x', 'rid': '17086493', 'eid': '17086493'}, attributes={})	['Ngwa GA']	10.1007/s11538-006-9104-x	2006 Nov	Bulletin of mathematical biology	1	Ngwa GA	0401404	2006 Nov	['Journal Article']	PubMed - indexed for MEDLINE	Bull Math Biol	On the population dynamics of the malaria vector.
